鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷２７號八樓,10.7,住,,,1081209,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,66.29,1,1,1,有,無,7450000,112385,,0.0,0,,RPXSMLSJRHGGFBF96DA,40.26,6.19,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷２５號七樓,16.03,住,,,1080914,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,142.23000000000002,2,2,1,有,無,11200000,103473,升降平面,46.07,1250000,,RPVTMLSJRHGGFBF86DA,59.2,8.3,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中原路６６０號七樓,24.02,商,,,1100918,土地2建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051007,227.0,0,0,0,無,有,29930000,146766,坡道平面,38.4,2250000,含裝潢費；,RPWRMLTLRHGGFBF07DA,118.06,16.89,0.0,有,
林口區,房地(土地+建物),新北市林口區文化一路一段１９０巷７弄２號八樓之三,63.63,住,,,1100929,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800611,167.97,3,2,2,有,有,13000000,77395,,0.0,0,,RPPVMLTLRHGGFBF76DA,124.05,16.37,0.0,有,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段７９巷９弄２４號,23.25,住,,,1101114,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,69.84,2,1,1,有,無,6000000,85911,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRRMLKKKIGGFAF47DA,69.84,0.0,0.0,無,0180
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷２５號三樓,16.03,住,,,1090314,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,142.23000000000002,2,2,1,有,無,10800000,98794,升降平面,46.07,1300000,,RPRPMLSJRHGGFBF68DA,59.2,8.3,0.0,有,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷２５號四樓,15.52,住,,,1080819,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,96.16,2,2,1,有,無,9310000,96818,,0.0,0,,RPSPMLSJRHGGFBF78DA,59.2,8.3,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷２５號五樓,16.03,住,,,1090329,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,142.23000000000002,2,2,1,有,無,11000000,100874,升降平面,46.07,1300000,,RPTPMLSJRHGGFBF88DA,59.2,8.3,0.0,有,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷２５號九樓,15.46,住,,,1090726,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,96.16,2,2,1,有,無,10400000,108153,,0.0,0,,RPWPMLSJRHGGFBF56DA,59.2,8.3,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷３１號四樓,17.74,住,,,1080819,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,152.87,2,2,1,有,無,11630000,97659,升降平面,46.07,1200000,,RPSQMLSJRHGGFBF88DA,66.57,8.26,0.0,有,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷３１號五樓,17.23,住,,,1090531,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,106.8,2,2,1,有,無,10820000,101311,,0.0,0,,RPTQMLSJRHGGFBF98DA,66.57,8.26,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷３１號九樓,17.67,住,,,1090823,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,152.87,2,2,1,有,無,12650000,107210,升降平面,46.07,1200000,,RPXQMLSJRHGGFBF76DA,66.57,8.26,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區清水路１１７之２號１４樓,8.52,商,,,1101027,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030110,84.08,2,1,1,有,有,9780000,116318,坡道平面,16.72,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKKIGGFAF27DA,39.29,7.25,0.0,有,0181
土城區,房地(土地+建物)+車位,新北市土城區中州路６６號三樓,25.59,住,,,1101027,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931125,172.73000000000002,3,2,2,有,有,14150000,81915,坡道平面,0.0,0,,RPVNMLKKKIGGFAF47DA,92.63,9.35,0.0,有,0182
板橋區,房地(土地+建物),新北市板橋區新海路７２巷１９號一樓,35.0,住,,,1101028,土地1建物1車位0,一層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,98.29,3,1,1,有,無,5550000,56466,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPOMLTJKIGGFAF77DA,98.29,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段１２２之１３號三樓,16.57,住,,,1101105,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,156.02,3,2,2,有,有,22380000,143443,坡道平面,36.97,0,,RPSQMLTJKIGGFAF28DA,75.38,8.74,0.0,有,
板橋區,房地(土地+建物),新北市板橋區新府路７０號十三樓,3.35,都市：其他:第二種特定專用區,,,1101129,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,48.54,1,1,1,有,有,9270000,190977,,0.0,0,夾層；,RPVQMLTJKIGGFAF58DA,28.93,2.31,0.0,有,
板橋區,房地(土地+建物),新北市板橋區中山路一段３０９號三樓,41.67,住,,,1101125,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0600605,96.57,2,1,1,有,無,10000000,103552,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPWNMLTJKIGGFAF38DA,96.57,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區民生路三段３１７號二十七樓之２,3.2,都市：其他:住宅區,,,1101121,土地2建物1車位0,二十七層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,95.75999999999999,3,2,2,有,有,15060000,157268,,0.0,0,陽台外推；夾層；其他增建；,RPUNMLSJKIGGFAF08DA,57.73,11.59,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區學成路１１３號二十樓,26.48,住,,,1101105,土地1建物1車位1,二十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050704,206.84,4,2,2,有,有,31100000,160191,坡道平面,26.43,2200000,,RPVNMLSJKIGGFAF18DA,102.34,17.0,0.0,有,0183
板橋區,房地(土地+建物),新北市板橋區民權路２０２巷１３弄４２號,199.0,住,,,1101029,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0581215,220.8,11,0,11,有,無,43000000,194746,,0.0,0,,RPSSMLRJKIGGFAF28DA,220.8,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區國慶路１８４號四樓,9.53,商,,,1101028,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840216,104.67999999999999,3,2,1,有,有,12600000,120367,,0.0,0,,RPTSMLRJKIGGFAF38DA,79.67,6.04,0.0,有,
板橋區,房地(土地+建物),新北市板橋區莒光路２３７號四樓之１１,13.87,住,,,1101111,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,67.56,1,1,1,有,有,8000000,118413,,0.0,0,,RPRSMLMJKIGGFAF67DA,49.96,5.96,0.0,有,
板橋區,房地(土地+建物),新北市板橋區文化路二段１２４巷２６號四樓,21.63,住,,,1101001,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721017,80.99,3,1,1,有,無,9600000,118533,,0.0,0,其他增建；,RPTPMLLJKIGGFAF47DA,74.83,6.16,0.0,無,
板橋區,建物,新北市板橋區文化路二段１２４巷２０、２２、２４、２６、２８、３０、３２號地下層,0.0,,,,1101122,土地0建物1車位0,地下一層,五層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,0721017,20.97,0,0,0,無,無,200000,9537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLLJKIGGFAF77DA,20.97,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區中華路二段８９巷３弄８號三樓,64.41,住,,,1101102,土地2建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871009,195.39,3,2,2,有,有,17500000,89564,坡道平面,0.0,0,其他增建；,RPTNMLKMJIGGFAF37DA,103.67,13.23,0.0,有,
板橋區,房地(土地+建物),新北市板橋區新興路２２號三樓之１０,4.77,商,,,1101107,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050316,62.35,1,1,1,有,有,9000000,144346,,0.0,0,,RPWNMLKMJIGGFAF67DA,31.47,1.71,0.0,有,0184
板橋區,房地(土地+建物),新北市板橋區民生路三段３１５號三十二樓之８,1.67,都市：其他:住宅區,,,1101114,土地2建物1車位0,三十二層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,51.050000000000004,3,2,1,有,有,8200000,160658,,0.0,0,陽台外推；夾層；其他增建；,RPRPMLKMJIGGFAF37DA,34.71,2.81,0.0,有,
板橋區,房地(土地+建物),新北市板橋區大觀路二段３７巷１６８號四樓,23.8,住,,,1100831,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,73.52,3,1,1,有,無,7050000,95892,,0.0,0,頂樓加蓋；,RPVOMLOJJIGGFAF77DA,73.52,0.0,0.0,無,0185
土城區,土地,冷水段202-1地號,45.36,都市：其他:道路用地,,,1101118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3885000,85648,,0.0,0,包含公共設施保留地用地；,RPSVMLOLJIGGFAF38DA,0.0,0.0,0.0,無,
板橋區,土地,中正段609地號,85.89,都市：其他:道路用地,,,1101123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,43078,,0.0,0,包含公共設施保留地用地；,RPUOMLTKJIGGFAF28DA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區中正路１８３巷２４號四樓,31.0,都市：其他:住宅區,,,1101104,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681224,109.97,4,2,2,有,無,10500000,95481,,0.0,0,陽台外推；,RPWNMLRKJIGGFAF18DA,94.69,15.28,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區日和街２３號十樓,29.1,商,,,1101110,土地1建物1車位1,十層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,228.36,3,2,2,有,有,28280000,137657,坡道平面,39.63,2300000,,RPTSMLMKJIGGFAF87DA,102.47,21.26,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區中央路一段２６８號二十八樓,24.85,商,,,1101017,土地1建物1車位1,二十八層,三十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,199.91,1,0,0,有,有,22500000,126029,坡道平面,39.63,2300000,工程折讓13萬元,RPQPMLKLIIGGFAF07DA,90.78,14.3,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道三段２７０巷１１號六樓,16.83,工,,,1100926,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940128,139.9,3,2,2,有,有,19000000,138009,坡道機械,16.72,2000000,陽台外推；其他增建；,RPOSMLRLIIGGFAF87DA,82.45,11.16,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區永豐街４９巷２６號十四樓,19.75,住,,,1100922,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060811,170.07,3,2,2,有,無,27360000,168711,坡道平面,23.31,2600000,,RPOQMLRLRHGGFAF48DA,84.62,13.62,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區中央路二段６１巷１３號二十二樓,23.31,商,,,1100727,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061213,163.45,3,2,2,有,有,18760000,132026,坡道平面,38.02,2200000,,RPTNMLSLPHGGFAF58DA,77.76,11.71,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區莊園街４５號二十五樓,31.27,住,,,1101015,土地1建物1車位1,二十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080412,189.70999999999998,3,2,2,有,有,24950000,148767,坡道平面,36.45,2150000,,RPRQMLMKIIGGFAF37DA,98.91,5.69,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區莊園街４５號二十三樓,31.27,住,,,1101002,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080412,189.70999999999998,3,2,2,有,有,24580000,147331,坡道平面,36.45,2000000,,RPSQMLKMRHGGFAF28DA,98.91,5.69,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區莊園街５１號二十七樓,30.73,住,,,1101004,土地1建物1車位1,二十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080412,187.23000000000002,3,2,2,有,有,25250000,155193,坡道平面,36.45,1850000,,RPOPMLLJIIGGFAF76DA,97.18,5.69,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區莊園街２３號二十四樓,39.53,住,,,1101006,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080412,231.68,3,2,3,有,有,30500000,146494,坡道平面,36.45,1900000,,RPQQMLOJIIGGFAF37DA,121.36,11.77,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區莊園街１１號十九樓,40.07,住,,,1101022,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080412,238.28,3,2,3,有,有,32780000,151761,坡道平面,36.45,2150000,,RPUNMLTKIIGGFAF08DA,123.73,13.55,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區中央路二段６１巷１１號二十五樓,23.31,商,,,1101022,土地1建物1車位1,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061213,157.91,3,2,2,有,有,19500000,139520,坡道平面,32.48,2000000,,RPVOMLTKIIGGFAF28DA,77.76,11.71,0.0,有,
土城區,土地,柑林段1301地號,91.08,都市：其他:保護區,,,1100913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5510000,60496,,0.0,0,,RPQSMLTLIIGGFAF28DA,0.0,0.0,0.0,無,
土城區,土地,柑林段1314地號,306.1,都市：其他:保護區,,,1100913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18516000,60490,,0.0,0,,RPSSMLTLIIGGFAF48DA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區和平路安樂巷８弄２號四樓,20.6,住,,,1101002,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700829,68.0,2,2,1,有,無,7250000,106618,,0.0,0,陽台外推；其他增建；,RPWONLPKJIGGFAF18DA,58.62,9.38,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區中央路四段２８１之１０號四樓,18.97,住,,,1101106,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,171.67000000000002,3,2,2,有,有,14800000,96063,坡道平面,34.26,1600000,其他增建；,RPVNMLMKJIGGFAF57DA,92.47,9.83,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路一段１１５巷９號六樓,23.26,住,,,1101016,土地1建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790224,187.91,3,2,2,有,有,19880000,105795,坡道平面,0.0,0,,RPWRMLMLJIGGFAF18DA,161.35,13.77,0.0,有,
板橋區,房地(土地+建物),新北市板橋區長江路二段５５號十八樓,6.53,住,,,1101021,土地1建物1車位0,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870622,105.57,3,2,2,有,有,13000000,123141,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLNLJIGGFAF08DA,72.69,9.78,0.0,有,0186
板橋區,房地(土地+建物),新北市板橋區忠孝路２３９巷２２號二樓,44.33,住,,,1101110,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640521,90.79,2,2,2,有,無,10800000,118956,,0.0,0,陽台外推；其他增建；,RPQNMLPLJIGGFAF47DA,77.19,13.6,0.0,無,0187
板橋區,房地(土地+建物),新北市板橋區雙十路三段１０巷１弄１１號四樓,19.4,住,,,1101104,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.16,3,2,1,有,無,11350000,128743,,0.0,0,陽台外推；,RPURMLTLJIGGFAF68DA,88.16,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區大智街７１巷２２弄３３號四樓,21.25,住,,,1101117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640606,61.6,2,2,1,有,無,6800000,110390,,0.0,0,陽台外推；,RPQOMLNJKIGGFAF27DA,51.9,9.7,0.0,無,
土城區,房地(土地+建物),新北市土城區福祥街１８號六樓,16.33,住,,,1101027,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820717,91.22000000000001,3,2,2,有,有,10400000,114010,,0.0,0,,RPTOMLNJKIGGFAF57DA,76.61,8.57,0.0,有,
板橋區,房地(土地+建物),新北市板橋區永豐街５３號三樓,28.0,住,,,1100926,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681102,79.2,0,1,1,有,無,9300000,117424,,0.0,0,其他增建；,RPUPMLRJKIGGFAF18DA,74.4,4.8,0.0,無,0188
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷６號八樓,16.56,住,,,1101112,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,146.09,2,2,2,有,無,22100000,176540,坡道平面,36.2,2700000,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPUUMLRJKIGGFAF68DA,62.5,10.14,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷１０號九樓,16.57,住,,,1101108,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,146.17000000000002,2,2,2,有,無,22700000,181868,坡道平面,36.2,2700000,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPVUMLRJKIGGFAF78DA,62.56,10.14,0.0,有,
土城區,房地(土地+建物),新北市土城區中央路四段２０６巷１號三樓,19.11,商,,,1101109,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720323,76.78,3,2,1,有,無,6800000,88565,,0.0,0,,RPWQMLTJKIGGFAF68DA,68.74,8.04,0.0,無,
土城區,房地(土地+建物),新北市土城區學府路一段２５６巷２弄１６號三樓,27.05,住,,,1101101,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681126,77.85,3,2,2,有,無,8300000,106615,,0.0,0,陽台外推；,RPTRMLTJKIGGFAF48DA,77.85,0.0,0.0,無,
